CAR_DRIVER,CAR_PASSENGER,BIKE,BUS_TRAM,TRAIN,WALK
"0.06989040837398558","0.003478972679832191","0.24162382179367753","0.6819477463087409","0.003053735377484482","5.315466279346357E-6"
"0.011690999087700446","0.06799025461934767","0.6161852047886417","0.3036920204376378","0.0","4.4152106667234083E-4"
"0.008571519824550664","0.16538468704171447","0.7522203975822486","0.06847900436760256","0.0038592466218284314","0.0014851445620553548"
"0.06771434836634749","0.003997581250706022","0.2503658026061359","0.6759447408815145","0.001946960283339203","3.056661195686121E-5"
"0.015891985015938512","0.04649950948201833","0.6211100860599841","0.31611690545631466","1.0767467890347298E-4","2.7383930684093125E-4"
