CAR_DRIVER,CAR_PASSENGER,BIKE,BUS_TRAM,TRAIN,WALK
"0.057181079179837155","0.10173577820124283","0.3069001605059595","0.13780640082340753","0.02109981821735991","0.3752767630721931"
"6.711883096042519E-4","0.020809501043404843","0.8932158043539347","0.03358072304559686","0.019317971466506503","0.0324048117809529"
"0.005028571124259094","0.07400400475031553","0.5497518332916171","0.1603151610687145","0.020379226422831336","0.19052120334226236"
"0.01937135963054994","0.037818561456494","0.7424555964812758","0.03201394492871734","0.01744714057052762","0.15089339693243528"
"0.01352025975512834","0.025222020610541702","0.82919556051967","0.013203420268940811","0.017700410959451202","0.10115832788626794"
