CAR_DRIVER,CAR_PASSENGER,BIKE,BUS_TRAM,TRAIN,WALK
"0.09362268693842732","0.021790548172007006","0.3644744569969199","0.08024194298500878","0.020003348507920817","0.4198670163997162"
"0.043925865962704355","0.004668269722841424","0.6962407933931755","0.038745841159198366","0.01816796998057989","0.19825125978150052"
"0.07410597161915926","0.0080820404859591","0.8361635759274544","0.023270588204022016","0.01796762133360978","0.0404102024297955"
"0.0832184977243281","0.008617653898541577","0.6606132686621707","0.047886781170060795","0.018861831832829475","0.18080196671206936"
"0.03296570257829338","0.025051219966474202","0.7239975520847192","0.012292791953808902","0.016873320384216267","0.1888194130324881"
